公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
18opvpns,61mkm,花蓮-勤務幹部(需有保全業經驗),"月薪24,000~30,000元",24000,30000,資料輸入人員/行政人員/總幹事,1.保全人員招募、核派及管理/2.執行督導勤務工作/3.客戶溝通與協調/4.例行行政文書作業/5.財務行政文書作業/6.培養自我成為中高階主管//,1人,2年以上,高中以上,,None,None,Excel/Word/中文打字75~100,人員培訓、激勵、輔導與管理/文件收發與檔案管理/行政事務處理/電話接聽與人員接待事項/文件或資料輸入建檔處理/文件檔案資料處理、轉換及整合工作,,0~5人應徵,121.6039013,23.9728981
1a2x6bl4x6,6yw2p,資訊室工程師,"月薪28,000~34,000元",28000,34000,網路管理工程師/資料庫管理人員/系統維護／操作人員,"1.熟鼎新Workflow ERP中各Module 運用與操作以及相關的財務系統關聯了解程度, Easy Flow
2.系統權限管理
3.網路管理
4.資訊安全",1人,1年以上,高中、專科、大學,資訊工程相關/工業工程相關,None,None,Adobe Acrobat/Excel/Internet Explorer/Outlook/SPSS/鼎基 ERP,作業系統基本操作/資料備份與復原/電腦設備裝配/資訊設備操作檢修/網路資料傳輸/功能測試(function test)/安全性測試(Security test)/資料庫系統管理維護/安裝與維護網路安全系統/文書處理軟體操作,,0~5人應徵,120.3848646,22.6327705
1a2x6bjgru,6bah2,建材諮詢助理,"月薪25,000~40,000元",25000,40000,秘書/資料輸入人員/文件管理師,1.協助資料整理/2.認識建材/3.門市客服/4.偶爾需要業務拜訪,1~3人,不拘,專科、大學,,None,None,Excel/Word,,無經驗可，抗壓性夠,6~10人應徵,121.473447,25.0303381
onw9tj4,6h967,B0J0-SFCS/MES 工程師(台南),"月薪30,000~60,000元",30000,60000,電腦系統分析師/MIS程式設計師/MES工程師,"1. 管理維護SFCS/MES系統、LMS、WMS等系統與資料庫/2. 訓練使用者，協助使用者解決系統操作問題(視生產需求假日值班)/3. 資訊需求分析、程式開發測試與系統導入/4. 研究與引進大數據相關技術，協助生產自動化/5. 研究相關雲端服務(目前以Azure為主), 提升IT維運效率 ",1~4人,2年以上,大學以上,其他數學及電算機科學相關/資訊工程相關/資訊管理相關,None,None,ASP.NET/C#/Python/Visual Basic .net/MS SQL/MySQL/Oracle/PL/SQL,模組化系統設計/資料庫程式設計/MES工廠執行系統規劃管理,(1) 具2年以上MIS系統開發經驗，以SMT廠區MIS經驗尤佳 (2) 熟.net程式開發工具(必要條件) (3) 熟Oracle或SQL Server，能撰寫SQL資料庫腳本程式 (4) 具SFCS/CIM，PPS(Pick-Pack-Ship)或Warehouse Management等系統維護或開發經驗尤佳 (5) 具Azure服務研究或導入經驗尤佳 ,0~5人應徵,120.2819165,23.1015164
wg7xxjk,52h6k,教師助理(桃園),"日薪23,100~25,000元",23100,25000,行政人員/資料輸入人員/行政助理,1.負責一般文書資料處理工作，擅長使用Word、Excel。/2.接聽電話/3.協助授課教師處理教學上的行政事務/4.協助辦理活動庶務性行政工作/5.其他主管交辦事務/,1人,不拘,高中、專科、大學,,None,None,,,,30人以上應徵,121.2969674,24.9934099
1a2x6bkde4,735op,行政助理,"月薪28,000~30,000元",28000,30000,行政助理/行政人員/資料輸入人員,1.負責一般文書資料處理工作。 /2.不限科系畢業，需處理零用金記帳，添購器具，處理工作報告，協助主管處理交辦事項並回報進度。 /3.出勤紀錄管理 /需有機車駕照、及普通小型車駕照。 ,1人,1年以上,高中、專科、大學,,None,None,Word/Excel/PowerPoint/中文打字20~50,行政事務處理/報表彙整與管理,,30人以上應徵,120.3089541,23.3119567
afkajds,6cooh,工務行政助理(新北市林口區),"月薪30,000元以上",30000,9999999,行政助理/資料輸入人員/工務人員／助理,完成工地主任交辦之工作事項及一般文書作業,1人,不拘,高中、專科、大學,土木工程相關/測量工程相關/建築相關,None,None,Excel/Word,文件收發與檔案管理/文書處理╱排版能力/行政事務處理/文件或資料輸入建檔處理,具備基礎電腦文書處理知識，通曉中英打能力及能掌握一般文書工作之處理。,6~10人應徵,121.3881378,25.0790108
111yqkd4,5ojel,裕隆集團關係企業-進件行政人員/助理(台北),"月薪25,000~30,000元",25000,30000,行政助理/業務助理/資料輸入人員,1. 資料系統建檔作業。/2. 申請案件進/補件作業。/3. 協進件徵審資料查詢。/4. 彙整日報及月報表。/5. 未來需要配合輪值中班(一個月約輪值1~5日；12:15~21:00)及假日班(一個月約輪值3-4天；10:00~18:00)輪值班。(值班津貼另計)。,1人,不拘,專科、大學,,None,None,Excel/Word,,1.細心謹慎，具檔案管理key-in經驗尤佳。 2.打字速度每分50字以上。 ,11~30人應徵,121.5491618,25.0300998
1a2x6bivqc,71k2g,養殖-倉儲行政,"月薪23,800~30,000元",23800,30000,倉管/倉儲物流人員/資料輸入人員,"1.協助出魚工作及記錄
2.進出貨管理
3.物料進出管理
4.行政文書資料key in
(excel、word、收發mail)
5.主管交辦工作
6.需送貨 
(須具備一般汽車駕照)
",1人,不拘,高中,,None,None,Excel/Word,,須具備一般汽車駕照,6~10人應徵,120.5062771,22.4312631
1a2x6bkrpw,6spro,SAP BASIS Consultant,待遇面議,0,0,電腦系統分析師/資料庫管理人員/系統維護／操作人員,"Experienced BASIS Consultant with /1. SAP Product planning, sizing, design, and performance tuning./2. Excellent communication and presentation skills with consultants, IT, users, and partners./3. System implementation skills including/   - Infrastructure planning and implementation./   - SAP HANA platform administration./   - High Availability, Disaster Recovery, Backup Strategy./   - Daily operation support. Problem analysis and solving./   - Focus solutions: S/4 HANA, BW/4 HANA, U2VL",1人,5年以上,大學、碩士,資訊工程相關/資訊管理相關,英文,聽 /中等、說 /中等、讀 /精通、寫 /精通,Linux/Windows Server 2012/SAP,資料備份與復原/系統架構規劃/系統整合分析/資料庫系統管理維護/資料庫軟體應用,需配合團隊工作內容及分工,0~5人應徵,121.5253535,25.0235425
1a2x6bka35,717c8,車聯網平台 - 後端工程師 Backend Engineer,"年薪490,000~770,000元",490000,770000,軟體設計工程師,"工作內容
● 車聯網雲端伺服器軟體服務建置
● 管理與維運高流量後端服務
● 串接第三方服務與設計API應用服務
● 與前端工程師、UI/UX設計師密切合作
● 參與前瞻的車聯網雲端架構設計
● 配合參與客戶與使用者訪談，透過觀察、記錄和分析用戶的操作行為和感受，以優化產品使用上的體驗。


必要條件
● 熟悉 Linux：基本指令，shell script, cron job 等
● 具備Git 軟體版本控管能力
● 熟悉HTML, NodeJS, Python, Java 等語言工具
● 熟悉MSSQL、MySQL 以及 MongoDB等主流資料庫

加分條件
● 具備可承載高流量後端開發能力為佳
● 有CI/CD經驗、自動化部署
● 具備使用雲端服務經驗為佳
● 具備網路通訊知識、軟硬整合系統經驗為佳
● 有微服務、容器化實作經驗為佳、使用Kubernates經驗部署程式者為佳",3人,不拘,大學、碩士,資訊工程相關,None,None,Linux/MS SQL/MySQL/JavaScript/Node.js,作業系統基本操作/系統架構規劃/軟體工程系統開發/軟體程式設計/網路程式設計/資料庫系統管理維護/資料庫程式設計/資料庫軟體應用,"必備條件：  ● 擁有驕傲得意的作品集 ● 主動學習的心態 ● Team player ● 熟悉html, css, javascript ● 對node.js有基礎知識 ● 對SQL及noSQL資料庫運作有基礎知識 ● 良好的溝通與能力，能將技術火星語以白話文和UI/UX設計人員討論  加分條件： ● 熟悉react尤佳 ● CMS系統平台架構規劃能力尤佳 ● 雲端資料庫及程式建置經驗尤佳 ● 具有資料視覺化呈現經驗尤佳",0~5人應徵,121.5292664,25.013113
onw9tj4,6h967,B0J0-SFCS/MES 工程師(台南),"月薪30,000~60,000元",30000,60000,電腦系統分析師/MIS程式設計師/MES工程師,"1. 管理維護SFCS/MES系統、LMS、WMS等系統與資料庫/2. 訓練使用者，協助使用者解決系統操作問題(視生產需求假日值班)/3. 資訊需求分析、程式開發測試與系統導入/4. 研究與引進大數據相關技術，協助生產自動化/5. 研究相關雲端服務(目前以Azure為主), 提升IT維運效率 ",1~4人,2年以上,大學以上,其他數學及電算機科學相關/資訊工程相關/資訊管理相關,None,None,ASP.NET/C#/Python/Visual Basic .net/MS SQL/MySQL/Oracle/PL/SQL,模組化系統設計/資料庫程式設計/MES工廠執行系統規劃管理,(1) 具2年以上MIS系統開發經驗，以SMT廠區MIS經驗尤佳 (2) 熟.net程式開發工具(必要條件) (3) 熟Oracle或SQL Server，能撰寫SQL資料庫腳本程式 (4) 具SFCS/CIM，PPS(Pick-Pack-Ship)或Warehouse Management等系統維護或開發經驗尤佳 (5) 具Azure服務研究或導入經驗尤佳 ,0~5人應徵,120.2819165,23.1015164
1520095s,744tp,資訊高專,待遇面議,0,0,電腦系統分析師/軟體設計工程師,"1.維護公司內部系統
2.執行資訊專案
3.需求訪談與跨部門溝通
4.系統規劃、系統分析
5.資料庫規劃
6.相關文件整理
7.其他部門交辦事項",1人,8年以上,大學以上,資訊工程相關/資訊管理相關,None,None,ASP.NET/C#/Java/PHP/Visual Basic/Visual C#/Visual Studio/Database Management/DB2/JDBC/Access/MS SQL/MySQL/ODBC/OLAP/Oracle/PL/SQL/VBScript,系統整合分析/軟體程式設計/資料庫程式設計,"1.VB6,VB.net,C#,JavaSE,J2EE,PHP,HTML5 等開發經驗。 2.SQLServer , DB2 ,Oracle 等資料庫開發經驗。 3.熟悉各種開發工具Visual 4.主動積極、細心負責、有效率、配合度高、重視團隊合作。 5.具需求訪談、系統分析、軟體專案開發、跨部門溝通等經驗， 6.新技術與新工具的學習與導入。",6~10人應徵,120.6595701,24.1565085
at5agw8,54thw,資訊人員,"月薪26,000~30,000元",26000,30000,系統維護／操作人員/資料庫管理人員,1.網路管理(防火牆管理、防毒控管、入侵檢測、查核)/2.使用者軟硬體故障問題排除與技術支援/3.備份/災害復原規劃管理/4.館內POS系統維護管理/5.辦公室庶務性工作,不限,不拘,專科、大學,資訊管理相關,None,None,,,1.作業系統：Windows 3.對鼎新Tiptop ERP有了解為佳 4.熟資料庫MSSQL、ORACLE 7.對POS系統前台、後台作業有了解為佳,0~5人應徵,120.210045,22.995622
1a2x6bl8ku,6ywbf,文書行政,"月薪28,000~38,000元",28000,38000,行政人員/總務人員/人力資源助理,"1.依照各企業的行業性質，從事一般行政工作、主管交辦事項
2.文書管理：資料key-in、列印、整理、維護、更新
3.工作行程及會議之準備、安排、參與、紀錄；行事曆管理、排定
4.公文、郵件收發及寄送
5.接聽客戶來電
6.庶務管理
7.客戶和供應商合約跟蹤簽訂和管理。
8.公司人事和行政事務管理，客戶來訪接待和接聽客戶來電諮詢。

風氣不好的公司是長期再招聘員工
我們的公司是只招長期的團隊夥伴
公司十分重視人才運用！我們需要的是優秀的人才！
歡迎加入我們的團隊，如果您在找一份事業，歡迎加入來錢快精英團隊；如果您在找一份只是可以讓自己生存的工作，您可以考慮其他安逸的公司，在我們團隊表現好的只要6個月，薪資可以漲每月2萬，就看您帶著什麼心態工作了。
",1人,不拘,專科以上,,None,None,Excel/PowerPoint/Word/中文打字50~75/英文打字50~75,具備人力資源相關知識/面試技巧/執行日常招募業務/人員培訓、激勵、輔導與管理/文件收發與檔案管理/文書處理╱排版能力/行政事務處理/報表彙整與管理/電話接聽與人員接待事項/文件或資料輸入建檔處理/管理行事曆與會議協調安排,工作技能 ： 1.文書作業軟體應用能力 2.文字表達能力 3.資料彙整管理能力,30人以上應徵,120.662714,24.1602591
wf0uhow,738ak,【IT】資訊安全顧問-2000636,待遇面議,0,0,網路安全分析師/顧問人員/MIS／網管主管,"1. 資訊安全顧問：主要協助客戶建立資訊安全、個人資料保護等相關管理制度，以符合相關標準要求。
2. 負責資訊安全與個資保護相關稽核或遵循性確認。
3. 協助資訊安全與個資保護教育訓練。包含：課程規劃、活動場地與講師安排、講義準備、課程講授等

",1人,3年以上,大學、碩士,資訊管理相關/資訊工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,Requirements： 1. 具備良好專案規劃管理、溝通表達及情緒管理能力。 2. 曾協助組織維運資訊安全管理、個資保護管理制度，並通過ISO27001或個資保護管理制度驗證者。 3. 曾擔任資安或個資相關稽核員，並有稽核報告撰寫能力者。  Required: 1. 須已通過ISO27001:2013或 BS10012:2017 / ISO27701主導稽核員課程訓練並取得證書，另已通過ISO 20000、ISO22301主導稽核員課程訓練者佳，具備國際資安相關證照者，例如：CISA、CISM、CGEIT、CISSP等尤佳。 2. 須具備資訊安全工作服務經驗3年以上。  Preferred: 1. 曾擔任顧問輔導方，協助組織通過 ISO27001/個資保護管理制度驗證者佳。 2. 曾擔任顧問輔導方，協助組織通過 ISO20000驗證者佳。 3. 曾協助組織規劃資安教育訓練課程者佳。 4. 具備良好文書處理、文件與紀錄整理能力者佳。 ,0~5人應徵,121.5720055,25.0409201
qpz4tug,30xmf,程式系統工程師,"月薪33,000~40,000元",33000,40000,軟體設計工程師/MIS程式設計師/電腦系統分析師,1.分析電腦使用者需要，以規劃硬體和軟體架構。/2.進行程式設計、系統維護與輔導上線./3.瞭解各使用需求單位對資訊服務的需求，並建議最佳作業方式。,1人,7年以上,大學、碩士,資訊工程相關/工程學科類/商業及管理學科類,None,None,ASP.NET/C#,資料庫系統管理維護/資料庫程式設計,1.擅長ASP.NET、 C# 及資料庫程式設計. 2.有程式設計實務經驗佳.,0~5人應徵,120.53015,24.049269
10rpwic0,6rapi,行政助理(輪班),"月薪25,000~26,500元",25000,26500,行政助理/資料輸入人員,1.一般行政文書資料處理建檔作業/2.簡單行政庶務與文書作業/3.其他主管交辦事項,1~2人,2年以上,專科,,None,None,Excel/Word/中文打字50~75,,1.熟電腦基本操作 2.個性積極主動、抗壓性高、具高度熱忱及親和力 3.具備良好表達、溝通協調及問題解決能力 4.需細心、有責任感能獨立作業，具團隊合作精神,0~5人應徵,121.4854958,24.9981631
1ffm44o,5z507,核心系統分析師(總公司資訊部),"月薪33,000~45,000元",33000,45000,軟體設計工程師/電腦系統分析師,1.產險核心系統應用程式分析及維護。/2.具備程式開發經驗，邏輯能力優。/3.熟悉關聯式資料庫運用、設計開發及SQL語法。/4.熟稔產險業務者佳。,1~4人,不拘,專科、大學、碩士,,None,None,Java/Visual C#/Visual Studio .net/MS SQL/Oracle,系統架構規劃/系統整合分析/軟體工程系統開發/軟體程式設計/資料庫軟體應用,1.需求訪談、分析，提出解決方案，撰寫成系統分析文件。 2.根據需求分析所訂之功能加以測試，並做錯誤資料收集與分析。 3.維護並更正系統內潛伏的錯誤。,0~5人應徵,121.5524189,25.0416892
d6gs5o8,70wxt,OA維修工程師_9549,"月薪30,000~50,000元",30000,50000,資料庫管理人員/電腦組裝／測試/系統維護／操作人員,"1. 維護電腦的軟硬體
2. 電腦權限及硬體申請需求審核
3. 印表機建置及管理
4. 熟悉Windows及Mac OSX系統
5. 管理電腦運作
6. 日常工作報表紀錄
7. 電腦硬體測試驗證
8. 視訊系統操作
",1人,不拘,專科、大學,資訊管理相關/資訊工程相關/數學及電算機科學學科類,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,Linux/MySQL/Oracle,作業系統基本操作/資料備份與復原/電腦設備裝配/資訊設備操作檢修/資訊設備環境設定/軟體程式設計/結構化程式設計/模組化系統設計/資料庫系統管理維護/資料庫程式設計/資料庫軟體應用,可接受機房值班 1.需能配合機房假日或者夜間值班 2.需能配合因機房緊急狀況立即進行處理,11~30人應徵,121.4708016,25.1256271
1a2x6bksif,6zmsr,平台運營專員 Platform Operations Specialist,"月薪36,000~50,000元",36000,50000,產品管理師/產品行銷人員/網站行銷企劃,*需對國際金融市場(加密貨幣、國際外匯...等)有一定程度之暸解。//內容說明：/1.市場數據解析-/　依據運營數據統計並監控分析，即時回報問題狀況與變化，維持平台業務正常運行。//2.產品/　透過用戶回饋並分析同質產品，協助產品規劃、測試及上線後調整，達成最佳之使用者參與度。//3.平台線上活動/　負責各產品線之使用者生命周期運營，並依據各需求與市場狀況策劃各類活動，分析其效益，以達成包括吸引新用戶眼球、促進開通、用戶留存及回流等目的。//4.改善及優化/　定期調整及完善各項業務流程，針對問題點對網站與APP提出專業的建議。,2~3人,1年以上,大學、碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/R/Excel/PowerPoint/Word,具備財金專業知識/金融市場分析與資料蒐集/金融商品企劃分析/市場調查企劃與執行/市場調查資料分析與報告撰寫/統計軟體操作/調查樣本統計分析/廣告效益評估,1. 良好織織策劃、溝通協調能力與團隊合作。 2. 具資料庫、數據分析經驗，熟悉數據分析所需相關工具。 3. 具備良好的資訊歸納邏輯整合能力及邏輯思考能力、注重團隊的發展與合作 4. 需經常觀注全球金融變化趨勢。 5. 擅長英文商用能力者佳。,6~10人應徵,121.5790844,25.0492674
5vx0fug,3jrr4,行政/品保 助理-虎尾,"月薪23,800~25,000元",23800,25000,行政人員/資料輸入人員/ISO／品保人員,1.負責一般文書資料處理工作。/2.維護、更新、管理檢測文件檔案（如：檢測記錄、現場圖片）和資料庫系統。/3.核對資料。/4.完成主管指派之工作。,1人,不拘,專科、大學,,None,None,Windows 7/Excel/Outlook/Word/中文打字20~50,,須有耐心 有檢驗室品保相關經驗佳,30人以上應徵,120.4242401,23.7162184
6gtahjs,70pze,行政人員(住大園區尤佳),"月薪24,000~27,000元",24000,27000,行政人員/行政助理/資料輸入人員,求職者，先投履歷或e-mail，公司會安排面試時間。不接受親洽。/1.負責開立發票、一般文書資料處理工作。/2.維護、更新、管理各類文件檔案（如：合約、書目資料）。/3.完成工作時程表，管理行事曆，並負責協調與安排。/4.郵局寄件，寄發/收取快遞、信件。/5.訪客茶水準備。/6.完成主管臨時交辦的其他事項。/7.excel / word 尤佳。,1人,不拘,高中,,None,None,,,求職者，先投履歷或e-mail，公司人事會安排面試時間。不接受親洽。,30人以上應徵,121.1961453,25.0593257
1a2x6bk4wo,5ooo9,行政專員 (需輪值早晚班),"月薪28,000~31,000元",28000,31000,行政助理/業務助理/資料輸入人員,"【職務內容】
1. 與客服、技術單位協作，負責資訊紀錄、資料審核/複核。(i.e. 資料輸入/建檔/管理/校正、分類修正、更新維護、查證比對…等作業)。
2. 支援一般性文書以及例行性行政流程，協助公司各團隊提升作業效率。
3. 處理其他上級主管交辦事項。
4. 願意接受培訓指導。

*公司團隊提供完整專業培訓：包括系統操作、資料處理以及團隊合作流程。


【工作時間】
1.培訓期間上班時間固定為日班09:00 – 18:00，周休六日
2.正式上線後，須配合輪早/晚班，工作時間縮短至每個班別8小時（含休息時間）
- 早班時間：07:00 - 15:00
- 晚班時間：15:00 - 23:00

*每周安排休假二日，讓您兼顧工作與生活！(休假天數按當月國定假日天數而定)


【工作地點】
我們位於華視光復辦公大樓，交通便捷、藍線捷運國父紀念館站1號出口，步行約2 - 3分鐘即可抵達。


",1人,不拘,專科、大學,,None,None,Excel/Word,,經驗/能力需求： 1. 可彈性配合職務需求之排班、輪班安排。 2. 具備中打能力每分鐘50-60字以上。 3. 熟悉文書處理軟體，如：Word、Excel者尤佳 4. 具備良好時程控管能力，能有效完成指派任務。 5. 擁有誠信正直、重視細節、耐心及負責任等工作特質。 6. 具備良好溝通能力及職場團隊合作精神。 7. 對於工作流程能適時給予建設性回饋，提升未來工作規劃品質。 8. 其他作業細節歡迎於正式面談中諮詢,6~10人應徵,121.5574173,25.0435203
1a2x6bksif,6zmsr,平台運營專員 Platform Operations Specialist,"月薪36,000~50,000元",36000,50000,產品管理師/產品行銷人員/網站行銷企劃,*需對國際金融市場(加密貨幣、國際外匯...等)有一定程度之暸解。//內容說明：/1.市場數據解析-/　依據運營數據統計並監控分析，即時回報問題狀況與變化，維持平台業務正常運行。//2.產品/　透過用戶回饋並分析同質產品，協助產品規劃、測試及上線後調整，達成最佳之使用者參與度。//3.平台線上活動/　負責各產品線之使用者生命周期運營，並依據各需求與市場狀況策劃各類活動，分析其效益，以達成包括吸引新用戶眼球、促進開通、用戶留存及回流等目的。//4.改善及優化/　定期調整及完善各項業務流程，針對問題點對網站與APP提出專業的建議。,2~3人,1年以上,大學、碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/R/Excel/PowerPoint/Word,具備財金專業知識/金融市場分析與資料蒐集/金融商品企劃分析/市場調查企劃與執行/市場調查資料分析與報告撰寫/統計軟體操作/調查樣本統計分析/廣告效益評估,1. 良好織織策劃、溝通協調能力與團隊合作。 2. 具資料庫、數據分析經驗，熟悉數據分析所需相關工具。 3. 具備良好的資訊歸納邏輯整合能力及邏輯思考能力、注重團隊的發展與合作 4. 需經常觀注全球金融變化趨勢。 5. 擅長英文商用能力者佳。,6~10人應徵,121.5790844,25.0492674
1a2x6bk4wo,5ooo9,行政專員 (需輪值早晚班),"月薪28,000~31,000元",28000,31000,行政助理/業務助理/資料輸入人員,"【職務內容】
1. 與客服、技術單位協作，負責資訊紀錄、資料審核/複核。(i.e. 資料輸入/建檔/管理/校正、分類修正、更新維護、查證比對…等作業)。
2. 支援一般性文書以及例行性行政流程，協助公司各團隊提升作業效率。
3. 處理其他上級主管交辦事項。
4. 願意接受培訓指導。

*公司團隊提供完整專業培訓：包括系統操作、資料處理以及團隊合作流程。


【工作時間】
1.培訓期間上班時間固定為日班09:00 – 18:00，周休六日
2.正式上線後，須配合輪早/晚班，工作時間縮短至每個班別8小時（含休息時間）
- 早班時間：07:00 - 15:00
- 晚班時間：15:00 - 23:00

*每周安排休假二日，讓您兼顧工作與生活！(休假天數按當月國定假日天數而定)


【工作地點】
我們位於華視光復辦公大樓，交通便捷、藍線捷運國父紀念館站1號出口，步行約2 - 3分鐘即可抵達。


",1人,不拘,專科、大學,,None,None,Excel/Word,,經驗/能力需求： 1. 可彈性配合職務需求之排班、輪班安排。 2. 具備中打能力每分鐘50-60字以上。 3. 熟悉文書處理軟體，如：Word、Excel者尤佳 4. 具備良好時程控管能力，能有效完成指派任務。 5. 擁有誠信正直、重視細節、耐心及負責任等工作特質。 6. 具備良好溝通能力及職場團隊合作精神。 7. 對於工作流程能適時給予建設性回饋，提升未來工作規劃品質。 8. 其他作業細節歡迎於正式面談中諮詢,6~10人應徵,121.5574173,25.0435203
afcnm08,35jl3,生管助理,"月薪24,000~28,000元",24000,28000,生管助理/資料輸入人員/行政助理,1. 協助生產作業完流程。/2. 安排出貨管理及統計。/3. 檔案整理，資料記錄。/4. 協力商聯繫，進度追蹤。/5. 庫存管理，料帳管控。,1人,2年以上,專科以上,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,中文打字50~75/英文打字50~75,,,30人以上應徵,120.1877943,22.9563522
1a2x6bjfan,6ted0,NoSQL 工程師,待遇面議,0,0,資料庫管理人員,- 具備大流量NoSQL相關架設與管理經驗，並至少接觸過以下其中兩種/　(ELK Stack、 MongoDB、 Redis、InfluxDB、Cassandra、Couchbase)/- 接觸過一定流量RDBMS經驗/- 至少熟悉以下其中一種 (Shell、Powershell、Bash、Python、Perl)/- 具備RESTful API、Linux security、Windows Server AD相關知識 /- Docker、K8S的安裝部署與維護，Microservice觀念，對系統架構具一定判斷能力/- 配合團隊即時處理突發狀況，獨立學習新技術/,3~5人,3年以上,大學以上,,None,None,,資料庫系統管理維護/資料庫程式設計/資料庫軟體應用,- 有微軟MSSQL管理經驗及T-SQL撰寫能力者加分,0~5人應徵,120.6424333,24.1769764
18kxt2kw,5j4qs,醫院傳送工讀生 起薪23800,"月薪23,800元以上",23800,9999999,工讀生/行政助理/資料輸入人員,"1.主管交辦事宜及電話接聽./2. 一般文書資料處理及歸檔./3.配合院內業務傳送病人及藥物檢體/4. 表現優良可轉正職享有公司福利並年資累計, 薪資會有調整空間",不限,不拘,高中以上,,None,None,,,,6~10人應徵,121.4853103,24.9962178
1a2x6blb4h,7113t,業務助理,時薪180~220元,180,220,業務助理/通路開發人員/國內業務人員,"1. 電話溝通聯繫
2. 建立聯繫名單資料
3. 聯繫進度追蹤
4. 提供業務拜訪前置作業
5. 協助業務整理課程資料",1~2人,不拘,專科、大學、碩士,,None,None,Excel,面試技巧/執行日常招募業務/其它求職轉職相關/文書處理╱排版能力/工作任務╱業績項目分配/保險業務管理/品牌知名度推廣/社群媒體經營管理/客戶資料更新維護/業務或通路開發/業績目標分配與績效達成,徵個人全職/兼職業務助理，基本工作為協助業務電話聯繫，並協助業務處理交辦事項，包含： 1. 電話溝通聯繫 2. 建立聯繫名單資料 3. 聯繫進度追蹤 4. 提供業務拜訪前置作業 5. 協助業務整理課程資料  基本時薪180元，證照非必備，若有保險相關證照，每一張加時薪10元。 可以透過Line聯絡，ID: jobt,0~5人應徵,121.5186534,25.0728995
1a2x6bl58x,72znf,商品企劃,"月薪30,000~40,000元",30000,40000,行銷企劃人員/產品企劃開發人員/品牌宣傳及媒體公關人員／主管,"1、整理與分析流行趨勢.根據品牌定位.經營目標制定產品發展策略.協同公司其他部門.完成商品企劃案編制.
2、依據企劃方案和主題.制定下季產品規劃.確定商品組合.品類計畫.價格計畫及具體商品系列.結構的需求.
3、制定商品上市計畫.瞭解分貨(線上/線下)流程及銷售狀態.定期整理.分析銷售資料.結合流行趨勢.得出結論.分享給設計師和銷售單位.及時調整開發方向和產品結構.
4、依據商品計畫和策略.跟蹤銷售狀況.分析整理（周／月／季度）.得出結論.提出解決方案
",1人,不拘,大學以上,,英文,聽 /精通、說 /精通、讀 /中等、寫 /精通,,市場調查資料分析與報告撰寫,1.三年以上流行時尚商品運營經驗.具品類規劃.價格帶設定.流行趨勢分析解讀之實務經驗. 2.對消費者心理和市場變化有敏銳度. 3.具備團隊合作精神.能夠協調相關部門運作. 4.具備資料分析能力.邏輯性強.積極主動.抗壓力強.善與人溝通. 5.英文.聽說寫流利.有國際時尚流行品牌工作經驗者更佳. ,11~30人應徵,120.6379211,24.1601261
131np5io,6g76m,行政業務助理,"月薪26,000~28,000元",26000,28000,行政助理/行政人員/資料輸入人員,"1.  協助業務主管處理銷售業務相關之公司內部行政作業
2. 提供國外客戶報價單、 訂單處理之內部作業
3. 維護、更新、管理各類文件檔案和資料
4. 協助上傳資料至 B2B 平台 (無需相關經驗)
5. 簡易機器影片拍攝、製作並上傳至各大平台(例: YouTube, Facebook..., 無須相關經驗)
6. 協助業務人員與國外國內客戶聯絡及溝通 (電子郵件/電話聯繫) 並提供客戶相關資訊",不限,不拘,專科以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,6~10人應徵,120.1874467,23.0754971
10vcwn74,6imvc,應用程式資安 助理工程師 (新竹),"月薪30,000~40,000元",30000,40000,網路管理工程師/網路安全分析師/Internet程式設計師,1. 接受培訓資料庫安全解決方案/2. 接受培訓應用程式弱點識別及修補解決方案/3. 培訓後負責安裝設定、維護、處理故障及礙排除,1人,不拘,專科、大學、碩士,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Linux/Java/Database Management,軟體程式設計/資料庫系統管理維護,1.發想靈活，具邏輯分析能力 2.具掌握時程的能力，有效控管、細心、負責任 3.具解決問題及應變能力，有耐心及抗壓性 4.具團隊合作精神，能接受指導及接受培訓 5.熱情正面，積極追求新知與接受考驗 6.具網頁程式開發及資料庫使用基礎尤佳 7.具備以下證照者尤佳，包括： MCSE(Microsoft)，SCJP(Java)。 8.優先面試經濟部工業局DIGI⁺ Talent計畫之結訓研習生(IOT),0~5人應徵,121.031323,24.8069151
