公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
wifkjug,5x8nk,【網路技術專業】行動核心/數據網路規劃工程師,待遇面議,0,0,電信／通訊系統工程師/網路管理工程師,行動核心網路EPC網路規劃/建置/行動核心網路骨幹(IPTX)網路暨服務規劃/建置/行動核心網路數據服務規劃/建置/數據專案執行,1人,6年以上,大學、碩士,通信學類/數學及電算機科學學科類/工程學科類,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"1.SWITCH/ROUTER 規劃/設定相關經驗 3~ 5 年、行動EPC網路規劃/建置相關經驗 3~ 5 年、行動數據PCC 服務相關經驗 3~ 5 年、專案管理相關經驗 3 年 2.大專以上電子、電機等通訊相關科系畢 3.熟悉CDMA PDSN、LTE/EPC、IP MPLS、OSPF、BGP、AAA、DNS、Firewall、CGN等相關IP技術 4.具備英文技術文件研讀能力、熟悉MS Office軟體, Linux等作業系統 5.開朗外向、溝通能力強、具組織能力、可獨立作業、願意學習新知、個性積極認真負責並具團隊精神  ※具勞安證照優先錄取※",0~5人應徵,121.5645028,25.0806383
130xbmnc,6ea0a,營運數據分析工程師【備宿舍】,"月薪30,000~50,000元",30000,50000,市場調查／市場分析/營運管理師／系統整合／ERP專案師/資料庫管理人員,"1. 依據資料分析需求，進行資料數據分析與邏輯運算作業。
2. 依照公司需求，製作不同型式之分析報告，供公司營運決策使用。
3. 各項營運報表之製作；及報表、表單設計與開發。
4. 市場行銷之收集及競業資料之分析。
5. 非例行性資料處理與分析、現行資料庫及表單維護。
6. 參與系統開發與修改專案。
7. 熟悉經營分析所需相關公式。
8. 其他主管交辦之專案任務。",1~2人,2年以上,大學以上,,None,None,Excel/PowerPoint/Word,,1. 須具備2年以上之營運資料分析相關工作。 2. 喜歡數字，熱愛用數字說故事，思維邏輯強。 3. 有責任感、能以公司策略及目標為重，擅長溝通協調、配合度高。 4. 口條清晰，熟悉簡報製作，且具一定基礎之簡報能力。 5. 熟悉Excel函數運用與報表分析。  ※本公司將依職務經歷與年資的不同，調整敘薪的標準。請您在投遞履歷時，先確認是否符合本職缺經歷，謝謝。 *對於遠地的同仁，公司提供宿舍住宿優惠方案。,0~5人應徵,121.4665024,25.063536
1a2x6bjck7,6zk5y,市場分析師,"月薪35,000~42,000元",35000,42000,統計學研究員/公共衛生人員/其他醫療從業人員,1. 巨量數據及健康管理相關研究專案規劃與執行。/2. 準備產品相關登記資料，進行有關臨床研究、生物醫學之統計分析。/3. 簡報製作，計畫書與分析報告撰寫。/4. 量化或質化資料的分析，包含生理指標、健康行為或環境因子相關資料，亦可能接觸輿情、政府公開資料、客戶所擁有資料庫、調查資料或其他各類型及來源資料。/5. 客戶溝通與服務。,1~2人,不拘,碩士以上,,英文,聽 /中等、說 /中等、讀 /精通、寫 /精通,R/Excel/PowerPoint/Word/SPSS,專案溝通╱整合管理/提案與簡報技巧/市場調查企劃與執行/市場調查資料分析與報告撰寫,1.1年以上量化或質化研究經驗，生統/公衛/流病相關學科優先錄取。  2.精通Word、Excel、PPT等文書處理工具，能使用SPSS或R進行統計分析。  3. 文字組織能力優，溝通能力佳，工作過程中需要大量的跨領域溝通。  4. 細心與耐心必備，邏輯思考、表達能力佳，歡迎對大數據應用有熱情者加入我們的團隊。,6~10人應徵,121.5077808,25.0373206
1a2x6bk3kz,6upur,風控數據分析員(晚班1500-2330),"月薪30,000元以上",30000,9999999,資料庫管理人員/系統維護／操作人員,1.維護電腦系統效能，保持系統正常運作並進行除錯。/2.記錄並定時回報系統及異動的相關數據。/3.負責軟、硬體及其他系統周邊裝置的安裝及維修。/4.回報所維護之軟、硬體問題，並將問題交由技術人員處理。/,1~2人,2年以上,高中以上,數理統計相關/資訊工程相關/其他數學及電算機科學相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Excel/中文打字50~75/英文打字50~75,作業系統基本操作/資料庫系統管理維護/資料庫軟體應用/系統架構規劃與維護,"1.數理觀念良好之人才。 2.具積極上進的學習態度。 3.配合度高,參與公司培訓計畫。 4.具有責任心,追蹤客戶事務完成與否。 5.主動性強,能夠主動提出疑問,提高自我專業能力。 6.部分國定假日需值班,依勞基法給薪。 7.另有考核獎金。 8.多益證照660以上，另有證照獎金3000。 ",0~5人應徵,120.6655623,24.1535347
1a2x6bl7te,747gy,F46數據分析師,待遇面議,0,0,電腦系統分析師/統計精算人員,"1.透過演算法、數據分析或用戶行為分析，提升公司產品價值。
2.規劃數據模型，分析與開發資料視覺化圖表。
3.管理大數據資料儲存與應用平台。
",1人,不拘,專科以上,,None,None,,,,0~5人應徵,120.6409798,24.1657301
1a2x6bjlcp,7395y,數據監控專員(關係企業),"月薪35,000~45,000元",35000,45000,網站行銷企劃/行銷企劃人員/市場調查／市場分析,"1.系統數據日常監控與風險事件檢查
2.每日監控狀態之記錄及追蹤處理，及時發現並處理風險事件。
3.整理和分析過往事故，運營數據，持續改進風險防範機制。
4.追蹤及監控異常及高風險客戶，回報主管異常內容及建議處置。
5.基於數據分析，對業務問題深入分析並提供分析報告，完善風險防範機制。
6.配合直屬上級進行事故調查，風險管控項目規劃與執行，事故統計分析，風險管控方案撰寫。",6人,不拘,專科以上,,None,None,Excel,,1. 熟知審核原則，熟悉棋牌類遊戲規則及玩法 2. 熟悉相關領域的反套利和欺詐方法，有相關防範機制建立的成功經驗，對於遊戲監控系統有設置經驗佳 3. 具備優秀的統計、邏輯分析能力 4. 精通Excel函數、樞紐分析 5. 有經驗者尤佳 6. 輪班津貼,6~10人應徵,121.5774402,25.0692632
ck3t17s,7071i,OM005 中階資深數據工程師 / 數據科學家／數據分析師(必須相關經驗兩年以上)【第一類組 數據分析師】,待遇面議,0,0,軟體設計工程師/Internet程式設計師/統計學研究員,"【第一類組 數據分析師】
●工作內容
1.藉數據分析開發並建立消費行為預測模型。 
2.行銷及廣告成效分析。
3.製作數據分析簡報、提供建議給高階主管進行營運決策與行動方案。
4.規劃可能的數據蒐集如GA/APP事件埋碼、整合外部資料，進而提升數據品質
●條件
1.兩年以上GA、GTM、GDS設定與應用經驗
2.熟悉資料庫運用
3.有團隊合作經驗、具備良好協通能力
5.在內部工作中向各團隊推廣數據分析成果與數據思維運用
6.熟悉資料庫運用，會MsSQL者佳。
",1~6人,2年以上,專科以上,,None,None,,,,0~5人應徵,121.5495307,25.0519742
cr8bru0,6ztvz,資料科學家(大數據處),待遇面議,0,0,統計學研究員/市場調查／市場分析/其他資訊專業人員,"台灣大車隊不是傳統的計程車產業，我們不斷創新，致力讓數百萬會員與 21,000 名司機擁有更好的生活品質。面對世界級的競爭，需要優秀的你加入，用數據與科技為力量，讓台灣更進步。//【工作內容】/1.數據分析、挖掘、建模、模式評估等相關工作，並進行模型評估。/2.使用unsupervised learning 和 supervised learning 建構行為預測及使用者分群的模型。/3.熟悉機器學習演算法之開發及優化。/4.爬蟲程式開發。/",1人,2年以上,大學以上,,None,None,MS SQL/Excel,,使用過 GCP、Tableau 加分,11~30人應徵,121.4685302,25.045036
1a2x6bktpo,71vpf,[TCXY07]大數據平台工程師_Big data platform engineer,"月薪35,000~70,000元",35000,70000,其他資訊專業人員/資料庫管理人員/軟體設計工程師,"1.負責大數據平台系統架構設計與環境佈署管理。
2.負責技術團隊內部溝通協調及相關技術文件產出。
3.負責大數據平台系統新技術研究與需求性模組引進、整合與測試管理。",1人,1年以上,大學以上,,英文,聽 /略懂、說 /略懂、讀 /中等、寫 /中等,C++/Python/hadoop,資料庫程式設計/資料庫軟體應用,1. 1 年以上相關經驗。 2. 熟悉任一分散式架構，如 Hadoop 或 Spark。 3. 熟悉任一 NoSQL，如 MongoDB 或 Cassandra。 4. 熟悉一種以上的程式語言，如 Python 或 C++。 5. 熟練關聯性資料庫技術 (加分)。 6. 具備良好溝通能力，並可獨立解決問題 。 7. 學習、整合能力強，樂於團隊合作，分享成果。,0~5人應徵,120.6456503,24.1613408
3eyww3c,6xj2k,《平鎮》數據分析工程師,待遇面議,0,0,軟體設計工程師/電腦系統分析師/演算法開發工程師,1.大數據分析模型之開發與應用/2.大數據應用平台之開發與導入/3.工程資料分析系統之應用與推廣/4.良率提升與缺陷影像辨識分析,1~3人,2年以上,大學、碩士,應用數學相關/資訊工程相關/工業工程相關,None,None,,,- 具統計/應數/資工/資管/工工等相關科系大學以上學歷 - 具程式撰寫能力(R/Python/SQL) - 具製造業經驗者佳 - 具網頁設計/開發經驗者佳 - 具機器學習/深度學習/電腦視覺等應用經驗者佳,0~5人應徵,121.202299,24.9378641
13qu7sqo,70dj8,數據應用部-資料工程人員,待遇面議,0,0,演算法開發工程師/資料庫管理人員/Internet程式設計師,"1.機器學習模型應用：與業務分析人員合作，建置ML模型、維運與優化
2.進行探索性資料分析，尋找或產生重要特徵
3.依專長參與文字探勘、爬網、資料庫或網頁呈現等數據應用專案",2人,不拘,碩士以上,,None,None,,,"1.具Machine Learning理論研究能力者佳 2.具備文字探勘(Text mining), 網路爬蟲(Crawler), 資料庫開發(SQL), 網頁開發(Web Program)之一經驗者佳 3.成績優異者佳(工作經歷不滿三年應徵請附大學、研究所成績單) ",11~30人應徵,121.5372876,25.0530699
a4hvxa0,6xu4x,《天下雜誌群》數據分析師,待遇面議,0,0,市場調查／市場分析/統計學研究員/統計精算人員,"《天下》以「有人文關懷的財經雜誌」為定位，創立以來，始終堅持獨立、深度、理性的報導風格，並且一直是台灣深具影響力的媒體，根據路透新聞學研究機構（Reuters Institute）2019年數位新聞媒體調查報告，天下雜誌是台灣民眾信任度最高的數位財經媒體。

數位經濟顛覆每個產業，媒體也無法自外，而必須因應產業環境與使用者行為的變化走向數位轉型之路。對此，天下多年來專注於持續的創新與投入，2017年，天下雜誌更決定推出轉型後最重要的產品 ---「全閱讀」數位內容訂閱服務，二年下來累積了相當成績，並在2018年因此拿下了金鼎獎「數位創新獎」。天下雜誌也將此成功轉型的過程記錄於天下雜誌數位轉型報告，與社會分享天下轉型之路所累積的經驗。(報告連結http://bit.ly/2IHMKOo )

訂閱制是各產業發展商業模式的關鍵核心，如果你對媒體產業有著熱情，如果你期待能在擁有豐富數據的環境中發揮數據分析專長，天下雜誌群正在等你加入，和我們一起為台灣優質媒體的成長與發展而努力！


為什麼天下雜誌群是最適合數據分析師征戰的公司之一？ 

1.資料量夠大且多元︰每月千萬級的流量數據、百萬級的會員資料庫、ERP/CRM、文章關鍵字、瀏覽log、APP事件等高複雜且多元的數據、還有累積數萬篇的文章與訂閱/零售/書籍/活動論壇交易資料，絕對能讓分析高手一展身手與增強數據經驗！
2.分析議題面廣且有趣︰天下是台灣推出付費牆「訂閱制經濟」的少數媒體，因此分析當然涵蓋了拉新、轉換、促活、留存等互聯網產品常見議題，而媒體業本質更加入了文字內容、高流量、多渠道的複雜特性，數據分析議題多到數不完！
3.基礎建設與技術嘗試︰過往已具彙整各方數據的分析資料庫，也涵蓋成熟的CRM歸戶系統、utm追蹤碼統整管理；隨著數據量日趨漸增且複雜，也開始採用GCP的bigquery來加快運算與分析，目前正著手進行Data Lake的整建計畫與推薦系統的優化，讓數據更能在穩健的基礎上發揮敏捷效益！
 
未來主要的數據關鍵任務：

1.診斷商業問題如內容/社群/行銷/會員經營等，自行整合各式數據提出分析建議
2.製作數據分析簡報、提供建議給高階主管與各BU營運團隊進行營運決策與行動方案
3.營運指標建置與Dashboard設計維運，協助團隊迅速了解現況並做出data-driven決策
4.用戶標籤規劃建構與客戶分級分群，協助行銷與經營團隊活化會員並轉換
5.規劃可能的數據蒐集如GA/APP事件埋碼、整合外部資料，進而提升數據品質
6.參與或負責數據優化專案，可能涵蓋Data Infrastructure建置/歸戶優化等任務
7.在內部工作坊中向各BU與專案團隊推廣數據分析成果與數據思維運用
 
我們期待你擁有的能力：

1.二年以上的商業/數據分析經驗，具CRM、互聯網產品、APP經驗佳
2.嫻熟的數據程式能力，不限Python/R/SAS，但SQL-like的操作經驗是必備的
3.能定義並拆解業務的抽象需求，提出可行的數據分析切入點與可落地的建議
4.有能力進行跨部門(業務與技術部門)溝通與密切合作，將數據分析結果白話文，若能資料視覺化佳
5.熟悉Google Analytics工具，涵蓋名詞定義、utm追蹤與來源媒介、事件設計
6.具ETL經驗，若有自動化/Data Warehouse/Data Mart/Data Mining經驗佳
7.具BI工具使用經驗，熟悉Data Studio經驗佳
8.具雲端運算經驗佳(GCP、Bigquery)
9.具串API經驗佳(GA API、Bigquery API)",1人,2年以上,大學以上,數理統計相關/數學及電算機科學學科類/商業及管理學科類,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Excel/PowerPoint/Word,, ,11~30人應徵,121.5356187,25.0522322
1a2x6bkvw7,6wupp,【策略分析部】數據工程師,待遇面議,0,0,Internet程式設計師/演算法開發工程師/軟體設計工程師,"工作內容：
-參與電子商務技術發展。
-熟悉前端頁面數據擷取和解析技術，分析相關資料。
-支援營運團隊線上數據開發。
-演算法執行及需數據提供。
 
要求項目： 
-瞭解 前端 javascript，Java語言，開發埋code資料收集及廣告 cookie識別建置。
-熟悉 Python，Python 程式運用經驗，數據串流，可以銜接演算法相關應用服務。 
-熟悉 Linux 系統＆ Shell Script相關程序執行指令。
 
加分項目：
-瞭解GCP應用服務。
-具有操作GCP服務系統架構使用經驗。
-電商、廣告數據工作經驗優先再加分。",1~2人,2年以上,大學以上,,None,None,Linux/Python/MySQL,,若有相關經驗請提供個人作品(GitHub/Sample Code/作品介紹)。,0~5人應徵,121.56159,25.0513084
wilhgyw,50k3d,資訊部-數據管理分析專員,待遇面議,0,0,營運管理師／系統整合／ERP專案師/電腦系統分析師,"1.營運數據及管理報表之製作
2.顧客關係管理系統(iCRM)之規劃與開發
3.協助專案及業務分析所需之資料處理
4.協助提升各業務單位數據及系統導入
5.營運事項之主協辦及其他交辦事項",1人,1年以上,大學以上,,None,None,Excel/PowerPoint/Word,,1.熟SQL語法及相關分析軟體能力 2.具分析、統計、專案管理經驗者佳 3.重視團隊精神、數學邏輯清晰、具表達及溝通能力,11~30人應徵,121.5478158,25.0573498
1a2x6bi80a,6m335,數據分析工程師/主管(派駐大陸),待遇面議,0,0,軟體設計工程師/電腦系統分析師/工業工程師／生產線規劃,1. 生產及製程大數據資料採集及分析/2. 建構各類工程資料數據系統，建立數據分析指標/3. 串連數據資料，持續優化Data Mart建置 /4. 運用Tableau (BI Tool) 多維度分析工具，建立可視化管理系統/,2~3人,3年以上,大學、碩士,資訊工程相關,None,None,,,1.熟悉SQL語言及二年以上Relational Database /Big Data分析經驗 2. 熟悉Visual Studio/ R /Python等相關程式開發 3. 具有使用BI Tool (Tableau 或 Fine BI)經驗佳 ,0~5人應徵,114.057865,22.543096
fsx8rcw,6ds2z,[行政]企劃處/數據分析專員,"月薪40,000~42,000元",40000,42000,醫院行政管理人員/行政人員,1.  專案企劃與執行/2.  資料庫建立與數據分析/3.  其他交辦事項/4.  數據中心儲備人才,1~2人,不拘,碩士,公共衛生相關/醫務管理相關/統計學相關,None,None,Python/R/ANSI SQL/MS SQL/PL/SQL/SAS,統計軟體操作/文書處理軟體操作,【科系要求】 公共衛生、資訊相關、統計學、流行病學、醫務管理相關 1. 國內外碩士，擅長統計分析與相關程式語言  2. 對於資料分析與相關軟體應用有經驗尤佳  3. 擅長溝通協調、邏輯分析  4. 耐心、細心、抗壓性強,6~10人應徵,121.4527715,24.9972647
13qu7sqo,6yxq9,數據應用部-平台管理人員,"月薪36,000元以上",36000,9999999,銀行辦事員/其他專案管理師,1、	負責規劃及管理數據應用相關平台，例如客戶關係管理及行銷名單管理等平台/2、	專案/功能需求分析規劃、測試與進度控管，跨部門協調和溝通/3、	使用者體驗優化、訓練推廣及維運管理/4、	配合專案提供平台運用之建議、將商務邏輯/需求轉化為執行方案,2人,1年以上,大學以上,一般商業學類/資訊管理相關/資訊工程相關,None,None,MS SQL/Excel/PowerPoint/Word,,1、	具備銀行系統規劃、測試相關經驗者佳 2、	具備專案控管、規劃執行、溝通協調及邏輯思考能力 3、	主動積極、抗壓性高、可獨立作業，有工作熱忱與團隊合作精神 4、	具備金融市場常識與職業道德等金融相關證照佳,11~30人應徵,121.5372876,25.0530699
1a2x6bi64q,6k9n6,營運數據分析工程師【備宿舍】,"月薪30,000~45,000元",30000,45000,市場調查／市場分析/資料庫管理人員/營運管理師／系統整合／ERP專案師,"1. 依據資料分析需求，進行資料數據分析與邏輯運算作業。
2. 依照公司需求，製作不同型式之分析報告，供公司營運決策使用。
3. 各項營運報表之製作，及報表、表單設計與開發。
4. 市場行銷之收集及競業資料之分析。
5. 非例行性資料處理與分析、現行資料庫及表單維護。
6. 參與系統開發與修改專案。
7. 熟悉經營分析所需相關公式。
8. 其他主管交辦之專案任務。",1~2人,2年以上,專科以上,,None,None,Excel/Outlook/PowerPoint/Word,,1. 須具備2年以上之營運資料分析相關工作。 2. 喜歡數字，熱愛用數字說故事，思維邏輯強。 3. 有責任感、能以公司策略及目標為重，擅長溝通協調、配合度高。 4. 口條清晰，熟悉簡報製作，且具一定基礎之簡報能力。 5. 熟悉Excel函數運用與報表分析。  ※本公司將依職務經歷與年資的不同，調整敘薪的標準。請您在投遞履歷時，先確認是否符合本職缺經歷，謝謝。 *對於遠地的同仁，公司提供宿舍住宿優惠方案。,0~5人應徵,121.4665024,25.063536
2byd7nl,72t95,【創生處】Python數據分析師,待遇面議,0,0,軟體設計工程師,"1. 協助工廠內部大數據應用、分析及監測相關應用
2. 透過程式加速工廠相關作業流程
3. 研發論文搜尋、閱讀及技術分享
4. 計畫、教育訓練及技術轉移等技術文件撰寫
5. 科技趨勢研究、專利提案及撰寫專案計畫規格",1人,1年以上,碩士以上,資訊工程相關/電機電子工程相關/應用數學相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,1. Python語法及分析步驟經驗 2. 資料庫CRUD等應用能力經驗 3. 前處理、ETL及特徵轉換經驗佳 4. 研發論文、閱讀及分享能力,6~10人應徵,120.6775054,23.9179637
1a2x6bk1k6,73cip,市調經理 / 大數據分析師,"月薪28,000元以上",28000,9999999,統計精算人員/市場調查／市場分析/行銷企劃人員,"1.規劃並執行各類研究調查專案（如：電話訪問、郵寄問卷、街訪、家戶訪問、線上調查、焦點座談會、深度訪談等）。
2.管控問卷資料的品質，包括訪員訓練、複核問卷、側聽及輔導等管理工作。
3.進行調查數據的彙整、除錯，分析調查數據與繪製統計圖表，並撰寫分析建議報告。
4.收集及分析市場情報（如：消費者的人口特性、偏好、需求與購買習慣，以及競爭者的品牌形象、價格、產品、通路及行銷方案等）。
5.分析企業統計數據（如：營業額、銷售量、客戶數等，預測與追蹤市場和銷售的趨勢）。
6.市場大數據分析，提供公司及客戶銷售的參考方向。
7.分析及找尋藍海市場的可能性，提供拓展市場路徑新方向。",1人,6年以上,大學以上,,None,None,Excel/PowerPoint/Word/中文打字50~75/Adobe Photoshop/CorelDraw/Illustrator,文件收發與檔案管理/文書處理╱排版能力/行政事務處理/報表彙整與管理/文件或資料輸入建檔處理/文件檔案資料處理、轉換及整合工作/客戶資料更新維護/業績目標分配與績效達成/業績與管理報表撰寫/客戶情報蒐集/產品介紹及解說銷售,,0~5人應徵,120.2984343,22.604122
1a2x6bkxph,6yenl,前端工程師 Vue.js (數據整合部),待遇面議,0,0,軟體設計工程師/Internet程式設計師,"待遇六萬以上！！//產品願景/提供豐富以及即時的數據給客⼾享受驚豔的遊戲體驗。/我們必須將各種複雜龐⼤的資料以有效率的⽅式呈現在使⽤者眼前、並且提供良好的交/互。//您將直接進入我們這活潑的團隊負責核⼼業務, 運⽤各種技術以及知識共同解決問題。/您負責的系統將呈現在成千上萬使⽤者眼前，承載巨量業務，歡迎⼀起來磨練挑戰。//必要條件:/1. 熟悉Git 使⽤/2. 快速切版能⼒/3. 熟練運⽤Vue template語法以及實作⾃定義組件。/4. 熟練運⽤Vue 進⾏各種事件監聽。//加分條件:/1. 了解各種前端效能優化⽅案/2. 具備多種前端框架的實務經驗並且能夠理解各種框架的各⾃的優缺點。/3. 具備 Design Patterns 相關知識以良好的組織專案。",1~2人,2年以上,專科以上,,None,None,,,,0~5人應徵,121.574784,25.0726577
am935lk,6wuqx,商業分析人員(數據應用部),待遇面議,0,0,電腦系統分析師/市場調查／市場分析/行銷企劃人員,1.資料建置、清理與管理 及資料可視化/2.使用者行為分析、解釋與預測，並撰寫分析報告(如投資行為、瀏覽行為，預測趨勢或客戶行為) /3.建立統計、計量或機器學習模型，觀察趨勢變化，探索潛在商機，提供Fintech 應用及協助決策/4.金融科技專案規劃與執行,1人,2年以上,大學以上,資訊管理相關/統計學相關/資訊工程相關,None,None,,,1.具SQL資料庫程式撰寫能力  2.具Python資料分析及資料工程程式能力  3.熟悉資料庫、特徵工程、機器學習，以及大數據架構與經驗佳  4.個性主動積極，抗壓性高，溝通技巧佳，團隊配合度高，具資料可視化及簡報能力  5.資料科學/數據分析/資料工程相關兩年以上工作經驗 6.具備金融證券背景、POWER BI尤佳,11~30人應徵,121.5128922,25.0469216
1a2x6bkpcc,739nz,數據分析/資料處理 工程師,"月薪29,000~55,000元",29000,55000,軟體設計工程師/Internet程式設計師,"01. 具備基本 Python 程式能力，能夠清理資料和爬蟲抓取
02. 熟悉數據分析流程與收集資料
03. 熟悉基本帳務知識者佳
04. 需處理能源收集，廢水處理，氣體管線等相關系統數據並分析。
05.主管交辦事項。

註:110年起工作地點將調往台南市歸仁區-沙崙智慧綠能科學城",1~2人,1年以上,專科、大學、碩士,其他數學及電算機科學相關/資訊工程相關,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,Python,軟體工程系統開發,,6~10人應徵,120.218392,22.9959131
wjct48g,6tw5x,"雲端數據工程師-數據科技(數數發中心, DDT)","月薪30,000~90,000元",30000,90000,軟體設計工程師/其他資訊專業人員,"依各種數據分析應用需求，建置及維護 AWS 數據平台 
1. 地對雲及雲對雲 ETL Pipeline 開發與維護 
2. 與資料科學家協作，進行機器學習、深度學習與統計分析模型的自動化程式開發
3. 數據應用相關 API 開發 
4. 批次及串流數據工程的自動化、監控、與維運模組開發 
5. 雲端服務網路架構之規劃、設計、分析及測試 
6. 資料加密及權限管控設計",1人,不拘,大學以上,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,[ 必要條件 ] 1. AWS VPC/IAM/DMS/S3/EC2/Redshift/Lamda/Kinesis/Glue/DynamoDb/API Gateway 2. SQL/NoSQL Database 3. At least two of the following programming languages: Python or Scala or Java 4. Linux/Shell Script 5. Docker/Kubernates 6. DevOPS/CICD  [ 加分條件（非必要）] 1. Elasticsearch 2. Jenkins 3. Hadoop 4. Spark 5. Ansible 6. Familar with at least one Backend framework such as Flask,0~5人應徵,121.5691563,25.0382555
13yi61gg,73s2z,[ IT ] 數據庫管理師(SQL Server),待遇面議,0,0,軟體設計工程師/資料庫管理人員/軟體相關專案管理師,"*須通過認證: 70-768: Developing SQL Data Models 
*具備認證資格 : 70-779: Analyzing and Visualizing Data with Microsoft Excel 優先錄用
*具以上資格者, 無經驗亦可, 歡迎有志於數據資料庫的人才加入行列!

1. 依主管需求執行建立對應的 MS SQL Server 數據庫架構(For 數據分析)。
2. 系統分析、data modeling、與報表開發的建置工作。
",1人,不拘,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Data Modeling/MS SQL,資料庫系統管理維護,"* 歡迎通過認證: 70-768: Developing SQL Data Models 者應徵, 無相關經驗可。  * 具英文書信溝通基本能力。",0~5人應徵,121.5502726,24.9778755
1a2x6bkxph,6xw7m,(擴大招募) Java 工程師-數據整合部,待遇面議,0,0,軟體設計工程師/Internet程式設計師,"待遇八萬以上！！！//產品願景/為了提供豐富以及即時的數據給客戶享受驚豔的遊戲體驗。//我們必須整合多方數據源,  實作演算法，克服各種分散式併發以及交易的挑戰。//您將直接進入我們這活潑的團隊負責核心業務, 運用各種技術以及知識解決問題。//您負責的系統將呈現在成千上萬使用者眼前，承載巨量業務，歡迎一起來磨練挑戰。//必要條件:/1. 熟悉Git 使用/2. 熟悉使用Spring Data操作Mysql資料庫/3. 理解Spring MVC, Spring Core/4. 理解 Java 常用的資料結構原理/5. 具備技術熱忱以及自我學習能力/6. 熟悉使用 Redis中的各種資料結構//加分條件:/1. 具備分散式系統實務經驗/2. 具備 spring boot, spring cloud 知識/3. 理解常用緩存知識，以及各種nosql原理以及應用/4. 理解 Java 併發以及常用的資料結構/5. 熟悉kafka或MQ等常見的 message queue/",10人,3年以上,專科以上,,None,None,Java/Spring/MySQL/Tomcat,,,0~5人應徵,121.574784,25.0726577
am935lk,6wjk1,AI數據策略研究員(投資顧問部),待遇面議,0,0,金融研究員/金融交易員/演算法開發工程師,•運用AI大數據，研究國內外產業與商品，協助自動化分析投資訊息，並自動化生產相關報告。/資格條件： /1. 具備基礎程式語言能力如VBA、Python、SQL者優先面試 /2. 有投資經驗，具市場敏感性尤佳 /3. 有證券、投顧及投信研究員經驗者尤佳 /4. 具研讀英文報告能力尤佳,1~2人,1年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/VBA,期貨交易與證券分析/網站企劃能力/網路活動規劃與執行,,11~30人應徵,121.5128922,25.0469216
1a2x6bj0h2,73k7i,大數據工程師 (外商公司) - D91,待遇面議,0,0,軟體設計工程師/演算法開發工程師,"1. 建立及維護最佳數據管道架構並提供或整合數據分析工具
2. 依循ETL (Extract, Transform, Load) 流程進行資料處理
3. 建構或開發數據分析工具及系統
4. 日常系統運作支援, 按時準確地處理相關事項",不限,3年以上,大學以上,,None,None,Python,,"1. 大學以上畢業 2. 具3年以上 Python 開發經驗, 可以獨立作業 3. 具有處理大量資料分析及報表產出, dashboard 4. 樂於學習新技術及開發環境 5. 具有 Javascript 經驗佳 6. 具有module 能力者佳 ",0~5人應徵,121.6111949,25.0312347
wj720zk,6ynxp,1090226 數位暨數據發展處 主任,待遇面議,0,0,其他專案管理師/市場調查／市場分析,"1. 整理客戶360度視圖資料，並處理保戶客群分析
2. 依客群分析結果，與通路單位溝通合作並進行行銷方案測試
3. 協助FinTech專案之大數據分析工作，並導入AI與機器學習等分析模型
4. 協助處理數位行為分析與相關報表產出
5. 部門活動與其他主管交辦事項",1人,不拘,大學、碩士,,None,None,Excel/Outlook/PowerPoint/Word,,需要會任一種資料庫與統計程式語言，如SAS/SQL/Python/R等,0~5人應徵,121.5790844,25.0492674
1quaxzk,6u93x,【數據發展部】Java 程式設計師,待遇面議,0,0,軟體設計工程師/Internet程式設計師/其他資訊專業人員,【職務說明】/針對部門制定之系統規格文件，於計畫時程控管內，進行程式之開發、測試、修正、交付等作業。//【主要職責】/1.具備獨立開發、修正應用服務系統之能力，能於專案時程計畫內，完成需求之開發、測試 (含瀏覽器相容性測試)、修正並交付。應用服務範圍含集團會員中心API (CAS)、集團顧客關係管理系統 (CRM) 、集團會員經營BI 系統。/2.具備相當程度之 SQL 能力，能協助一般臨時性報表之產置。/3.具備自主學習之熱忱，願配合部門發展方向精進不同領域之專業能力。含大數據運算相關之雲端技術與架構。/4.監控系統日誌，針對異常原因進行整理、通報流程。/5.其他主管交辦事項。,1~2人,不拘,專科、大學、碩士,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,Java/JSP,,1.具備 Java、JSP、Servlet 程式開發經驗 2.具備 Tomcat、Jboss 擇一使用經驗 3.具備 Jquery、Ajax 開發使用經驗 4.具備 Spring、Struts Framework 開發使用經驗 5.具備 OCJP證照 (加分),0~5人應徵,121.6405959,25.0610406
