公司代碼,工作代碼,工作名稱,工資待遇,工資待遇(最低),工資待遇(最高),工作性質,工作敘述,需求人數,經驗要求,學歷要求,科系要求,語文條件,語言能力,擅長工具,工作技能,其他條件,應徵人數,經度,緯度
yxcf9o8,2bpp4,(大夜)CAM客戶資料編輯人員H053,"月薪24,600~31,800元",24600,31800,機械設計／繪圖人員/CAD／CAM工程師,"1.客戶圖稿資料編輯與修改
2.圖稿資料轉檔與輸出
3.CAM相關資料作業
4.GENESIE軟體操作

日班受訓3~6個月後下大夜班
大夜班:00:00-09:00
通過技能檢定另有技能津貼  ",1~2人,不拘,專科、大學,,中文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,1.具PC操作能力 2.邏輯思考佳.圖形辨識能力良好 3.無經驗可 ,0~5人應徵,120.305758,22.722055
7e28f7c,74k47,[知名金融業] 資料分析 / 資料工程 / Data Analyst / Engineering / Governance (各1)_218_PC,待遇面議,0,0,市場調查／市場分析,"- 活動目標名單, 追蹤, A/B測試
- 績效報表/KPI追蹤: 定義資料/標籤需求, 設計報表架構, 建置
詳細資訊待面談後告知",1人,3年以上,大學、碩士,,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,,0~5人應徵,121.5433783,25.0249441
1a2x6bjiw7,4s4lo,資料庫程式設計師,待遇面議,0,0,資料庫管理人員/MIS程式設計師/Internet程式設計師,1.依據需求，參與資料庫架構的設計，並針對整體系統架構提供建議，以創建最佳資料庫架構。/2.規劃、執行資料庫資料備援及回覆計畫。/3.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等。/4.監控資料庫效能，並適時針對相關參數及SQL進行調校。/5.提供諮詢並處理使用者使用資料庫的相關問題。/6.設計、開發新的網路程式及界面。/7.負責整體網路架構之維護管理與監控、流量控制、安全規劃及問題協調追蹤與排除。/8.進行網路程式的需求分析。/9.開發以網路為基礎的應用程式（Web-based application）。,不限,1年以上,高中以下、高中、專科,資訊管理相關/資訊工程相關,None,None,Linux/ASP.NET/C#/PHP/Visual C#/Visual Studio .net/MS SQL/MySQL/ODBC/HTML/Web Master/Developer/jQuery,伺服器網站管理維護/作業系統基本操作/資料備份與復原/電腦設備裝配/網路資料傳輸/軟體程式設計/結構化程式設計/資料庫系統管理維護/資料庫程式設計/資料庫軟體應用/系統架構規劃與維護/流程圖軟體操作,,0~5人應徵,121.5774216,25.0640706
b8gl75c,6qjw8,Hadoop 平台工程師(資料湖/大數據/巨量資料/HDP/CDH/串流處理),待遇面議,0,0,軟體設計工程師/其他資訊專業人員,"【職務說明】/將參與各大系統專案進行 Hadoop 平台架構規劃及設計，並包含 Cloudera Data Platform / Hortonworks Data Platform / Cloudera data flow 各項產品服務，將專注於 Hadoop 平台顧問服務，解決使用者關於 Hadoop 平台相關需求。//【工作項目】/平台規劃及設計/平台架構建置及設定/平台高可用性建置及設定/平台開發顧問服務/平台資源規劃調教/平台權限規劃設定/平台認證規劃設定 (kerberos,LDAP)",1~2人,2年以上,專科、大學,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"【職務需求】 Hadoop 平台建置經驗 (CDH or HDP) 熟悉 Linux 操作及管理 熟悉 一種資料庫系統 (Oracle , PostgreSQL , MySQL , MSSQL.. 其他 )  良好的文件撰寫能力 良好之團隊協作、溝通協調能力  【加分條件】 Hadoop 平台管理經驗 (CDH or HDP) Hadoop 平台相關認證 資料庫相關工作管理經驗 Python , Java 程式開發經驗 英文認證  *應屆畢業需要滿足1.職務需求 2.資訊相關科系 3.英文能力佳",0~5人應徵,121.5124562,25.0500181
5wthkkw,5vmi1,資料科學應用顧問 _ 汐止 _ 00000,待遇面議,0,0,軟體專案主管/其他資訊專業人員,1. 與客戶溝通討論，協助客戶資料的萃取及整理/2. 協助參與客戶資料的分析與問題，假設和解決方案的設計/3. 參與設計機器學習，深度學習，人工智慧模型的建立與訓練，測試與評估/4. 提供客戶資料科學方面的教育訓練及諮詢顧問服務/5. 協助客戶資料科學相關的解決方案規劃與建置/,1人,5年以上,大學以上,數學及電算機科學學科類/工程學科類,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"1. Programming skill: C++, Java, .NET, R, Python 2. 至少熟悉 R or Python 其中一項開發程式設計 3. 熟悉資料科學所需要的數學/統計相關知識 4. 熟悉至少一項機器學習, 深度學習的設計工具 5. Data Model design / Database plan and design related experiment 6. Data Science related certification (nice to have)  ",0~5人應徵,121.6474713,25.0604956
5wthkkw,69bum,資料整合顧問 _ 汐止 _ 00000,待遇面議,0,0,軟體設計工程師/電腦系統分析師,1. 大數據資料整合解決方案規劃與建置/2. 資料倉儲架構與規劃建置/3. 各項資料處理作業、程式設計及系統整合/4. 資訊系統架構規劃與系統開發,1人,3年以上,大學以上,醫務管理相關/資訊管理相關,None,None,,,1. 醫務管理、資訊相關科系大學以上學歷 2. 具 醫務資訊管理師或分析師 經驗者佳 3. 具 醫院相關資訊系統開發 經驗者佳 4. 具 系統分析、設計、開發或規劃 經驗者佳,0~5人應徵,121.6473738,25.0605492
5wthkkw,6z75t,資料處理人員_汐止_00885,"月薪30,000~60,000元",30000,60000,資訊助理人員,"熟悉  VBA, Database, SQL",6人,不拘,專科、大學、碩士,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,,,熟VBA,6~10人應徵,121.6473738,25.0605492
5wthkkw,6zgll,資料庫軟體工程師 _ 汐止 _00000,"月薪30,000~60,000元",30000,60000,軟體設計工程師/軟韌體測試工程師,"工作內容 /1.依據產品需求, 進行資料庫規劃與資料庫程式設計開發。/2.管理、監控資料庫效能，並適時針對相關參數及SQL進行調校等優化作業 。/3.規劃、執行資料備援及回復計畫。/4.了解資料庫運作，能獨立設計Table、View及建立E-R Model 。/5.熟悉關聯式資料庫操作與使用、SQL語法撰寫 。/6.主管交辦事項//條件要求 /工作經歷: 3年以上/學歷要求: 大學以上相關科系畢業/",1人,3年以上,大學、碩士,資訊工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,"1. 3-5年DBA相關工作經驗 2. 具備資料庫效能調教經驗者 3. 至少熟悉Oracle,MySQL, MSSQL, PostgreSQL其中一種以上 4. 具備獨立規劃資料庫經驗者 5. 注重團隊合作與良好的溝通及解決問題能力",0~5人應徵,121.6473738,25.0605492
o5x51w0,6o400,1M94-醫療智慧中心臨床資料組 臨床數據分析師,"月薪35,000~39,000元",35000,39000,研究助理,1. 臨床資料清理/2. 影像標註處理/3. 數據資料分析/4. 相關文書處理,1~2人,2年以上,大學,護理助產相關/公共衛生相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,1.科系:公衛、醫管、醫技、護理、醫學相關科系，或非相關系所需具大數據或資料庫分析經驗2年以上 2.急救:BLS 3.具統計軟體、資料庫軟體、文書相關軟體、繪圖軟體能力者尤佳 4. 具大數據或資料庫分析經驗尤佳 ,0~5人應徵,120.6810232,24.1570004
ahfsoq0,4uxl2,雲端應用伺服器資料庫零件工程 - J1207,"月薪34,000元以上",34000,9999999,電子工程師/零件工程師/PCB佈線工程師,1. 建立EE所需線路圖零件(使用軟體為ORCAD/CONCEPT)/2. 建立LAYOUT BOARD FILE 所需之零件(使用軟體為ALLEGRO)/3. 零件資料庫管理(使用軟體為ORCAD/CONCEPT)/4. 3D &2D 圖檔整合/5. 工作待遇：將依學經歷進行敘薪,1人,不拘,專科、大學、碩士,工程學科類/資訊工程相關,None,None,,,1. ORCAD / CONCEPT / ALLEGRO 軟體基本操作略懂尤佳 2. 細心程度要求較高 3. 電子相關科系 4. 配合度高,0~5人應徵,121.3748442,25.050367
3wexpj4,6cc31,正德台北分院-文書資料處理員,"月薪25,000~30,000元",25000,30000,資料輸入人員/圖書資料管理人員/行政人員,1.資料報表輸入 /2.登錄各課行政公文名冊/3.會議記錄及報表製作/4.主管交辦事項,1~2人,2年以上,高中、專科、大學,資訊管理相關/文書管理相關,None,None,Excel/PowerPoint/Word,文件收發與檔案管理/文件或資料輸入建檔處理,具耐心.細心.有會計基礎或行政文書相關經驗者佳,11~30人應徵,121.5173273,25.0631595
13quahyo,6xh53,MS SQL Server資料庫管理工程師,待遇面議,0,0,資料庫管理人員/系統維護／操作人員,基本工作內容：/1.資料庫日常維運工作，包含：資料庫建置、管理、監控及變更作業。/2.效能分析調校及異常處理。//今年度重點工作：/1. 改善資料庫系統標準化作業。/2. 優化精進資料庫系統備援、備份及災難復原程序。/3. MS SQL Server CD(Continuous Delivery)導入。/4. 開發監控報表及儀表板。//條件: /1. 具備效能調校實務經驗。/2. 熟悉MS SQL Server監控工具的使用。/3. 具備高可用性資料庫架構規劃與建置經驗。/4. 對金融、資訊、數位之應用有高度興趣，且願意共同成長者。/5. 具備金融或資訊相關領域經驗者尤佳。,3~5人,3年以上,大學以上,資訊工程相關/資訊管理相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,1、3年以上MS SQL Server DBA經驗。 2、具備開發自動化腳本經驗優先錄取。 3、具備MCSA/MCSE證照優先錄取。 4、具備團隊合作、溝通協調能力、邏輯推理能力與表達能力。,0~5人應徵,121.5427093,25.0792018
10vcwn74,6ne1i,資料庫管理DBA 工程師,待遇面議,0,0,資料庫管理人員/電腦系統分析師/系統維護／操作人員,1.資料庫資訊安全架構規劃與工具導入。/2.依據使用者需求，參與資料庫(安全)架構的設計，並針對整體系統架構提供建議，以創建最佳資料庫架構。 /3.規劃、執行資料庫資料備援及回覆計畫。 /4.資料庫系統維護/建置/升級/平台轉換/備份管理。 /5.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源(CPU、Memory、IO)等。 /6.監控資料庫效能，並適時針對相關參數及SQL進行調校。 /7.提供諮詢並處理使用者使用資料庫的相關問題。,2人,2年以上,大學、碩士,,None,None,MS SQL/Oracle/SAP,作業系統基本操作/資料庫系統管理維護,1. 具備良好學習態度 ，有強烈企圖心及工作熱忱。 2. 能具分析問題、獨立作業能力。 3. 具程式開發經驗或大型主機系統管理經驗尤佳。,0~5人應徵,121.5816272,25.0631504
nfpc8rk,73rib,資料分析專員/高級專員(工業工程背景),待遇面議,0,0,行銷企劃人員/市場調查／市場分析,"1.	客戶及服務品質資料蒐集、分析、彙整報告，並根據分析數據提出建議解決方及評估方式
2.	發現流程問題、針對問題提出優化方案
3.	訂定標準流程與制度、檢討指標定義
4.	效率分析與作業動作改善
5.	訂定稽核制度以確保標準流程執行
6.	執行專案型或特殊分析及報表需求
7.	跨部門溝通與專案協調",1人,不拘,大學以上,,None,None,Access/Excel/PowerPoint/Word,專案溝通╱整合管理/提案與簡報技巧/調查樣本統計分析,專業知識：工業工程、流程改善、資料蒐集分析  相關經歷： 1.	數據分析及流程改善 2.	人力分析與配置規劃 3.	研究及資料蒐集能力，歸納趨勢及提供量化資料 4.	跨部門合、溝通、協調能力 5.	細心、勇於改變、建言 6.	工業工程相關科系或相關經歷為佳 7.	物流業相關經歷為佳 ,11~30人應徵,121.5325857,25.0418226
1a2x6bi2d7,69990,資深資料科學演算法工程師 (Senior Data Science Algorithm Engineer),待遇面議,0,0,演算法開發工程師,與團隊一起開發運動生理相關演算法！//「工作內容」/1. 運動與生醫系統演算法產品開發/2.統計品管分析與驗證/3.軟體工程串接與整合/4.熱愛運動工作更愉快 //「需求經驗」/1.  5 年以上工作經驗/2.  3 年以上時間序列相關演算法開發經驗//「需求技能」/1.高度資料敏感性/2.強邏輯能力/3.機器學習 (Machine Learning)/4.數學與統計技巧/5.Python 函數庫運用/6.資料挖掘 (Data Mining),1~2人,5年以上,碩士以上,醫藥衛生學科類/數學及電算機科學學科類/電機電子工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python,,1. 對資料有高度敏感性與高度熱情。 2. 具有足夠程式設計能力與資料庫運用能力。 3. 可推導統計模型。 4. 能團隊合作且可獨立研究。 6. 熱愛運動，特別是慢跑 / 單車 /  游泳等項目,0~5人應徵,121.5397461,24.9841243
8hu4vsw,6y19z,資料庫管理師(DBA/BI)-【三重總社】,待遇面議,0,0,軟體相關專案管理師/資料庫管理人員,1.執行資料庫的整合，效能監控與調整，BI/CRM的規畫與使用。/2.經常與使用者進行需求訪談、並作整理與分析，需與資料庫/使用者討論、溝通及確認需求。/3.其它主管交辦事宜。,1人,5年以上,大學以上,,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Excel/PowerPoint/Word,,人格特質： 喜歡與他人執行團隊合作事務。  專長/技能： 資料庫管理，商業智慧(BI)。  其他需求： BI專案支援，如使用者教育訓練、技術文件撰寫，資料庫建置、測試、驗收之SOP程序及相關文件撰寫。,0~5人應徵,121.476323,25.046982
1a2x6bl0cm,72enw,DBA資料庫管理師,"月薪45,000~55,000元",45000,55000,軟體設計工程師/系統維護／操作人員/Internet程式設計師,"本職務內容主軸於：
1. MySQL、MongoDB、Redis資料庫維運監控、管理、規劃。
2. 確保MySQL、MongoDB、Redis資料庫穩定度及處理正式環境變更與資料請求。
3. MySQL、MongoDB、Redis資料庫成長監測、備份與復原計劃的落實和測試。
4. MySQL、MongoDB、Redis資料庫資訊安全管理，包含：帳號權限控管、資料庫存取稽核。
5. 清楚基礎網路概念。
6. 專案支援：系統架構規劃、環境建置、製作技術文件。


北醫國際生技 Ｘ 綠杏事業 Ｘ 健康力集團 深度結盟合作，雙方交叉持股，攜手共同發展「醫藥聯網」，透過整合醫師看診系統、藥局資訊系統(HIS)、AI、大數據及個人健康管理的「智慧好醫APP」，串聯診所、藥局及民眾居家場域，提供線上線下全方位的健康照護與藥事諮詢服務。

如果你/妳自認具備【熱忱】、【追求極致】、【樂於團隊合作】的特質，
我們歡迎你/妳一起加入健康力科技的開發團隊，在這大家庭裡，你將會在專業開發顧問的協助下，與團隊一起打造極致又造福人群的未來明星產品。",1人,2年以上,大學以上,資訊管理相關/資訊工程相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Shell/Python/MS SQL/MySQL/PostgreSQL,,"1. 2年以上系統需求訪談及系統分析、資料庫規劃建置經驗。 2. 具需求分析、系統/資料庫設計規劃能力。 3. 熟悉網路系統架構規劃、系統資安規劃，能產出系統作業流程設計、資料流程設計(DFD)、資料實體關係圖(ERD)、使用案例圖(UseCase)。 4. 具有物件導向概念。 5. 擅長工具：  (1) 熟悉後端語言：Python(Django, Flask), Shell script.  (2) 至少熟悉二種資料庫：MySQL, PostgreSQL, MongoDB, Redis, Elasticsearch, MS SQL",0~5人應徵,121.5669473,25.0797976
1a2x6bkepf,6oyqz,資料庫管理師,待遇面議,0,0,資料庫管理人員,"1. DB管理維運/2. DB高可用設計建置 (HA , DR)/3. DB性能監控優化/4. DB異常問題排查",1人,3年以上,不拘,,None,None,Shell/MySQL/PostgreSQL,,1. 主要熟悉SQL Server 維護 2. 次要熟悉Mongodb維護 3. 擅長規劃自我工作分配 4. 非常細心 5. 良好的溝通技能 6. 抗壓性高  加分項 - ▲ 報表開發經驗 (例如 SSRS) ▲ Mysql、Postgresql、Redis維護 ▲ 接觸過 Powershell、Shell 撰寫,0~5人應徵,121.5688466,25.081969
1a2x6bkqzh,6i2br,資料庫管理工程師,待遇面議,0,0,資料庫管理人員,1.資料庫日常維護，監控及異常處理/2.資料庫安全管理、數據備份，MySQL權限管理及分配/3.資料庫架構規劃，效能資料收集及調效，參數調優及性能優化，提供最佳的資料系統服務/4. . Jenkins自動功能撰寫、監控、雲端部署，及具有優化資訊網路架構之能力/5. K8s部署調教,1~3人,2年以上,大學,,英文,聽 /略懂、說 /略懂、讀 /略懂、寫 /略懂,Linux/MySQL,,1.熟悉Linux系統操作，熟悉Shell腳本編程及常用Linux系統管理命令。  2.具資料庫開發經驗及存儲過程編寫能力者佳。,0~5人應徵,120.6397177,24.1592637
kw8xsls,6t08n,童綜合醫院資料分析師(資訊部),"月薪32,000~55,000元",32000,55000,MIS／網管主管/統計學研究員/電腦系統分析師,1.醫院HIS資料清整。/2.主題式資料庫之建置。/3.主管交辦事項。/4.醫療業務相關統計及分析。,1人,不拘,碩士以上,資訊工程相關/數理統計相關/生物學相關,None,None,,,"1.碩士以上，資訊工程、數理或生物統計等相關科系畢，有健保大數據或醫療院所HIS資料處理經驗者優先考慮。 2.具備電腦專長：SAS、Python、R語言。  特別提醒： 1.合者於一週內以電話或電子郵件通知面試,履歷不合及面試結果未錄取者恕不通知 2..面試時請帶最高學歷畢業證書影本一份",6~10人應徵,120.5423752,24.2469991
1a2x6bir62,4i70x,DBA (MySQL資料庫管理人員),待遇面議,0,0,資料庫管理人員,1. 提供MySQL資料庫架構建議。/2. 規劃、執行MySQL資料庫資料備援及回復。/3. 管理各項資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等。/4. 監控資料庫效能，並適時針對相關參數及SQL進行調校。,1人,3年以上,專科以上,,None,None,MySQL,資料庫系統管理維護/資料庫程式設計/資料庫軟體應用,,0~5人應徵,120.6424333,24.1769764
5xunhpc,625py,資料庫技術顧問 (新竹),待遇面議,0,0,資料庫管理人員/營運管理師／系統整合／ERP專案師,"[工作內容]/- Oracle 資料庫方案建置- RAC, DG, OGG, Backup, HA, DR/- Oracle 資料庫效能調教&管理/- SAP HANA 建置/- IT專案建置與專案管理//[適合對象]：/- 熱愛技術，喜好學習，邏輯清楚，溝通能力佳 (無相關經驗可)/- 具備  Oracle 或是SQL 建置與管理維運經驗佳/- 有 ORACLE OCP DBA 證照 或PMP佳。//公司地點為新竹or台北。",1~2人,2年以上,專科、大學、碩士,資訊工程相關/資訊管理相關,英文,聽 /略懂、說 /略懂、讀 /中等、寫 /中等,Linux/Pro*C/Data Guard/Database Administrator/Database Management/Oracle/Vmware,資料備份與復原/系統架構規劃/資料庫系統管理維護,,0~5人應徵,120.9933678,24.8346871
4vz8y94,6zy81,【資訊室】程式開發暨資料庫管理人員,"月薪34,000元以上",34000,9999999,軟體設計工程師,(1)熟悉PowerBuilder、.NET、JAVA、WebAPI或其他軟體系統開發經驗者尤佳。/(2)具系統分析設計與程式撰寫能力。/(3)熟悉Oracle、MS SQL或大數據資料庫系統建置、維護、監控、管理及相關問題分析處理。/(4)資料庫資訊安全作業與相關專案規劃。/(5)參與大數據分析平臺的建構與優化，建構數據模型。/(6)可接受輪班制度，工作認真負責，對醫療資訊有興趣者。,1人,不拘,大學以上,資訊工程相關/資訊管理相關,None,None,,,,0~5人應徵,121.4935259,24.9926989
1a2x6bko3j,6th1k,SAP HANA資料庫駐點維運管理師（大台北區）,待遇面議,0,0,資料庫管理人員,本公司有一專責負責提供多種資料庫顧問諮詢技術部門，其以專精於資料庫相關技術範圍為主，並有自己獨家代理資料庫相關應用軟體，進而期望及尋找喜歡挑戰學習新技能且立志成為IT服務業專業顧問的你。/如果您對資料庫有高度的熱情與自信，想進一步提昇資料庫技能者。本公司現正高薪召募DB駐點專業顧問，我們提供自由的環境，有志轉型成為DB顧問者，歡迎您來應徵，以下是我們的工作內容：/1.依據客戶需求，參與資料庫架構的設計，並針對整體系統架構提供建議，以創建最佳資料庫架構。/2.規劃、執行資料庫資料備援及回覆計畫。/3.管理各項資料庫資源使用，包含使用數量、權限管理、使用空間、系統資源（CPU、Memory、IO）等。/4.監控資料庫效能，並適時針對相關參數進行調校。/5.提供諮詢並協助處理資料庫的相關問題。//具備熟悉SAP HANA DB資料庫技術能力背景。 ,1~2人,不拘,專科以上,,None,None,SAP,資料庫系統管理維護/資料庫軟體應用,＊ 抗壓性高，有責任心，能積極地完成客戶委派的工作。 ＊ 主動積極、善溝通、重團隊。 ＊ 具解決問題的獨立思考能力，學習意願高及勇於接受挑戰。 ＊ 遵守及服從工作規範。 ＊ 公司會協助相關培訓及認證。,0~5人應徵,121.6397184,25.0616059
o5x51w0,6ssuy,10MR-智慧醫療科技創新中心 應用資料科學家,"月薪60,000~100,000元",60000,100000,軟體設計工程師/其他特殊工程師,"1. 數位生物標記研發，虛擬藥物流程研發。
2. 生物醫學論文撰寫。",2人,不拘,碩士以上,資訊工程相關/資訊管理相關/醫藥工程相關,英文,聽 /精通、說 /精通、讀 /精通、寫 /精通,,,"1. 具藥物開發與相關臨床試驗經驗者優先。 2. 熟悉Python, C++, HTML5, JavaScript等開發技術尤佳。 3. 熟悉Tensorflow, Pytorch, Keras等框架經驗尤佳。 4. 具工作熱枕且喜歡挑戰新技術。 ",0~5人應徵,120.6810232,24.1570004
at3fhmo,72bgn,Garmin Asia_資料視覺化與AI產品經理（Data Visualization & AI Product Manager）_汐止/林口,待遇面議,0,0,軟體設計工程師/演算法開發工程師/工業設計,"【工作內容】
1. 針對實務製造問題發展工業4.0解決方案，設計運用深度學習、人工智慧、機器學習、模擬與最佳化等模型於 Garmin 智慧製造應用的產品開發、落地規劃以及問題追蹤，內外部門溝通以提升整體生產效益與使用者滿意度，關注的產品應用領域包括： 
1) 產品良率優化 – 如產品瑕疵檢測，應用深度學習架構與可解釋AI於自動瑕疵檢測，取代傳統人工搜尋方式。
2) 設備利用率提升 – 如設備異常分析，應用時間序列資料建立設備異常預測模型並推估的最佳保養時間。
3) 生產效率提升 – 使用最佳化模型對生產排程進行優化與求解運輸派送問題。
4) 能源效率優化 – 如工廠節能最佳化，透過環境感測器取得資料並分析，智能化調整參數減少能源浪費。
2. 資料視覺化設計

【必要條件】
1. 能同理並重視使用者經驗與回饋，蒐集有效資訊並設計實驗，將產品的成長優化視為最高準則。
2. 對資料分析及視覺化充滿熱情並具備程式開發之熱忱與積極性，善於溝通協調與跨團隊合作並能獨立解決問題。
3. 熟悉專案管理方法（SCRUM），能規劃並管理開發單位的時程與資源分配，確保產品開發週期時效與產品疊代時程。
4. 撰寫產品文件、使用者操作手冊與功能說明簡報等相關文件，確保產品資訊準確一致。
5. 熟悉Python, R或JavaScript 等程式語言，並具備使用其語言開發實際分析經驗。
6. 具備深度學習、機器學習、統計分析、資料探勘（machine learning, deep learning, statistical modeling, data mining）之研究背景或實務經驗，對原理有基本的理解，能確實了解各演算法在應用上的優劣。
7. 具備MS SQL, PL/SQL, Mongo, Hive等資料庫串接經驗，及熟悉資料視覺化實作（如Tableau, Plotly）。
8. 了解設計思考方法與熟悉 UI/UX設計方法、流程、工具。",2人,2年以上,大學、碩士,工程學科類/資訊管理相關/數學及電算機科學學科類,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,Python/R/JavaScript/MS SQL/PL/SQL/Hive/Tableau,Machine Learning,"【加分條件】（具備以下能力之一，有相關實務經驗尤佳） 1. 電機/資工/資管/機械/數學/統計/工工，具機器學習、深度學習或資料分析背景等相關系所。 2. 具備獨立研究能力，閱讀理解期刊論文。 3. 熟悉至少一種機器學習或資料分析工具或套件：Scikit-learn, PyTorch, TensorFlow, Keras, OpenCV等。 4. 了解與熟悉Saas , Cloud service 5. 熟悉基礎git版本控制。 6. 擁有成功參加資料競賽（如Kaggle, KDD Cup, Codalab, etc.）的經驗。",11~30人應徵,121.6400616,25.0619395
at8koao,5jnua,資訊人員（資料分析人員）,待遇面議,0,0,電腦系統分析師,1.客戶資料分析/2.客戶行為分析/3.業務分析,1人,3年以上,大學、碩士,,None,None,SPSS,,1.具資料分析經驗者，有證券或期貨商業務分析經驗者尤佳。 2.具備傳統分析背景，熟工具如SPSS或R語言者尤佳。 3.樂觀進取、態度積極、能自我學習。,11~30人應徵,121.5113064,25.0627243
1a2x6bl8e6,6yqdx,【DBA】MySQL DBA / 資料庫開發&管理工程師 (BU),"月薪55,000~142,000元",55000,142000,資料庫管理人員,"‧Familiar with Linux. /‧Lead the effort on database performance and optimization. /‧Implement and release database changes according to agreed schedule. /‧Experience in open source DB database management (e.g. MySQL, MariaDB etc) /‧Experience with system and database monitoring, including network connection, system status, SQL statement tuning. /‧Experience with utilizing tools, shell scripts to solve routine tasks. /‧Experience with cluster architecture /‧ Experience with database system planning, design, build, restore, upgrade, backup management is a plus. /‧ Willing to cooperate with weekday / holiday shift.  ",1~2人,1年以上,專科、大學、碩士,,英文,聽 /略懂、說 /略懂、讀 /中等、寫 /中等,,,【加分項目-工作條件】 ‧ 使用及管理 MySQL or open source DB 經驗1年以上  ‧ 具DB Server Consolidation經驗  ‧ 熟悉DB壓力測試方法論與實作  ‧ 相關Domain經驗：  - 管理大型遊戲 or 交易網站1年以上之經驗  - 遊戲平台開發經驗  - 金流平台開發經驗  ‧ 語文能力：可使用英語流暢溝通對談、文件製作與線上文字溝通  ‧ 專案管理：具有專案管理經驗，熟悉建立WBS並預估時程  ‧ 擁有DB相關證照  ‧ 熟悉E-R Diagram工具   【加分項目-個性與人格特質】  ‧ 主動積極、高EQ、善溝通、重團隊、有責任心  ‧ 具解決問題的獨立思考能力，學習意願高及勇於接受挑戰  ‧ 抗壓性高，能在指定時間內完成資料庫相關工作  ‧ 個人操守：誠實 ,0~5人應徵,121.5909027,25.0689422
1a2x6blah2,70fu1,資深資料工程師/Senior Data Engineer,"年薪1,200,000~1,800,000元",1200000,1800000,軟體設計工程師/演算法開發工程師,"* Role Description *
We are looking for senior data engineers who are interested in building an intelligence service for professional workers with our growing team worldwide. The service can organize knowledge from massive documents and external data sources and draft reports from organized knowledge for professional workers.

* Responsibilities *
1. Use machine learning and analytical techniques to build prediction models for document intelligence solutions.
2. Research and evaluate pioneering NLP and CV models
3. Collect data and extract features to build quality ML models
4. Deliver quality solutions as libraries and microservices

* Minimum qualifications *
1. Master degree in Computer Science, related technical field, or equivalent practical experience
2. At least three years of relevant experience in NLP and CV
3. Experience with one general-purpose programming language (e.g., Python, Java, C/C++)
4. Experience in data processing of textual and numerical data
5. Experience designing data models using SQL and NoSQL database management systems
6. Experience with Linux/Unix environments and containers
7. Experience in DevOps or CI/CD
8. Self-motivated and responsive to multiple challenges in a fast-moving team environment

* Preferred qualifications *
1. Advanced degree in engineering or technical/scientific field of study
2. Familiar with attention-based transformers NLP models and algorithms
3. Familiar with object detection and layout analysis CV models and algorithms
4. Experience building large scale distributed data analysis systems or applications
5. Excellent documentation, communication, organizational, and analytical skills
6. Experience in MLOps",1~2人,5年以上,碩士以上,資訊工程相關/一般數學相關/其他數學及電算機科學相關,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,0~5人應徵,120.677424,24.1731009
fn5mtmo,74d3g,人工智慧資料科學家_智慧電網通訊產品開發部(台北),待遇面議,0,0,軟體設計工程師/演算法開發工程師,"工作內容:
1. 研究與開發人工智慧之演算法、應用和服務
2. 數據資料前處理（包含數據清洗、特徵工程、數據相關性分析）
3. 使用機器學習、深度學習、與統計等技術分析、大數據及物聯網應用資料
4. 分析時間序列資料，訓練合適的預測模型以提供最佳化問題的解決方案

需求條件:
1. 熟悉Tensorflow/Keras/Pytorch等深度學習框架
2. 熟悉深度學習算法(LSTM/RNN/CNN)
3. 熟悉機器學習算法          
4. 具備時間序列資料分析實務經驗
5. 熟悉資料視覺化分析工具
6. 具備Python應用程式開發能力
7. 三年以上資料分析相關實務經驗

Optional: 
1. 具有AIoT應用開發實務經驗者佳
2. 熟悉大數據資料分析技術(Spark/Hadoop/Hive)

",1~2人,3年以上,碩士以上,數學及電算機科學學科類/工程學科類,英文,聽 /中等、說 /中等、讀 /中等、寫 /中等,,,,11~30人應徵,121.5778116,25.0741922
